RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,UseCode,Style,Grade,Roof,Flooring,Heating,Fireplace,YearBuilt,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,Basement,FinishedBasement,BasementType,ExternalWalls,NumberOfStories,SquareFootageFinishedLiving
14570,610209000,102,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14571,610210000,104,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14572,610211000,106,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14573,610212000,108,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,2,0,600,400,Full Basement,Vinyl,2.00,1200
14574,610213000,110,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,1,1999,5,3,1,2,0,720,672,Full Basement,Vinyl,1.50,1080
14575,610214000,112,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,5,3,0,2,0,640,,Full Basement,Vinyl,1.50,960
14576,610215000,114,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14577,610216000,116,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14578,610217000,118,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,8,3,0,2,0,720,720,Full Basement,Vinyl,1.50,1080
14579,610218000,129,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,6,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14580,610219000,127,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14581,610220000,125,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,2.00,1200
14582,610221000,123,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,2.00,1200
14583,610222000,121,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,1999,5,3,0,2,0,,,No Basement,Vinyl,2.00,1200
14584,610223000,119,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,6,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14585,610224000,117,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14586,610225000,115,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14587,610226000,113,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14588,610227000,111,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14589,610228000,109,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14590,610229000,107,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14591,610230000,105,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14592,610231000,103,GREENWICH CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14593,610232000,101,GREENWICH CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14594,610233000,100,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14595,610234000,102,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14596,610235000,104,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,600,Full Basement,Vinyl,2.00,1200
14597,610236000,106,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,600,Full Basement,Vinyl,2.00,1200
14598,610237000,108,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14599,610238000,110,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14600,610239000,112,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,174,Full Basement,Vinyl,2.00,1200
14601,610240000,114,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14602,610241000,116,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14603,610242000,118,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14604,610243000,120,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14605,610244000,122,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14606,610245000,124,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14607,610246000,126,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14608,610247000,128,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14609,610248000,130,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14610,610249000,131,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14611,610250000,129,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14612,610251000,127,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14613,610252000,125,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14614,610253000,123,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14615,610254000,121,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14616,610255000,119,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14617,610256000,117,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Pre-Fab Wd,Heat Pump,0,2001,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14618,610257000,115,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14619,610258000,113,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14620,610259000,111,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14621,610260000,109,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14622,610261000,107,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14623,610262000,105,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14624,610263000,103,WATERBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14625,610264000,101,WATERBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14626,610265000,100,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2002,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14627,610265A00,0,MONTICELLO RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
14628,610266000,102,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2002,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14629,610267000,104,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2002,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14630,610268000,106,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2002,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14631,610269000,108,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2002,5,3,0,2,0,,,No Basement,Vinyl,2.00,1200
14632,610270000,110,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14633,610271000,112,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14634,610272000,114,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14635,610273000,116,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14636,610274000,118,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14637,610275000,120,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14638,610276000,122,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14639,610277000,124,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,2,0,2,0,,,No Basement,Vinyl,1.50,1080
14640,610278000,121,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14641,610279000,119,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,450,Full Basement,Vinyl,2.00,1200
14642,610280000,117,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14643,610281000,115,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14644,610282000,113,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14645,610283000,111,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,720,,Full Basement,Vinyl,1.50,1080
14646,610284000,109,HARTFORD CT,,Single Family Attached,1.5 Story,C,Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,720,0,Full Basement,Vinyl,1.50,1080
14647,610285000,107,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14648,610286000,105,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14649,610287000,103,HARTFORD CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14650,610288000,101,HARTFORD CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,2001,5,3,0,2,0,720,,Full Basement,Vinyl,1.50,1080
14651,610289000,100,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14652,610290000,102,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14653,610291000,104,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14654,610292000,106,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14655,610293000,108,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14656,610294000,110,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14657,610295000,112,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14658,610296000,114,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14659,610297000,116,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14660,610298000,118,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14661,610299000,120,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14662,610300000,122,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14663,610301000,123,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,3,0,720,720,Full Basement,Vinyl,1.50,1080
14664,610302000,121,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14665,610303000,119,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14666,610304000,117,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,600,480,Partial Basement,Vinyl,2.00,1200
14667,610305000,115,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,600,600,Full Basement,Vinyl,2.00,1200
14668,610306000,113,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,3,0,720,720,Full Basement,Vinyl,1.50,1080
14669,610307000,111,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,0,3,0,720,720,Full Basement,Vinyl,1.50,1080
14670,610308000,109,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,600,600,Full Basement,Vinyl,2.00,1200
14671,610309000,107,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,6,3,1,2,0,600,600,Full Basement,Vinyl,2.00,1200
14672,610310000,105,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,2,0,600,,Full Basement,Vinyl,2.00,1200
14673,610311000,103,DANBURY CT,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,Hardwood,Heat Pump,0,2000,5,3,1,1,0,600,,Full Basement,Vinyl,2.00,1200
14674,610312000,101,DANBURY CT,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,Pre-Fab Wd,Heat Pump,1,2000,5,3,0,3,0,720,618,Full Basement,Vinyl,1.50,1080
14675,610313000,100,MILFORD TER,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,5,3,0,2,0,,,No Basement,Vinyl,1.50,1080
14676,610314000,102,MILFORD TER,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14677,610315000,104,MILFORD TER,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,2,0,,,No Basement,Vinyl,2.00,1200
14678,610316000,106,MILFORD TER,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14679,610317000,108,MILFORD TER,,Single Family Attached,2 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,6,3,1,1,0,,,No Basement,Vinyl,2.00,1200
14680,610318000,110,MILFORD TER,,Single Family Attached,1.5 Sty Attached,C,Architectural Shingles,W/W Carpet,Heat Pump,0,1999,5,3,0,2,0,,,No Basement,Vinyl,1.75,1080
11001,510053100,707,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1952,4,2,0,1,0,366,0,Partial Basement,Aluminum,1.00,731
11002,510054000,709,ST CLAIR AVE,,Single Family,2.5 Story,B,Architectural Shingles,Hardwood,Forced Air,0,1950,10,4,1,3,0,330,,Partial Basement,Masonite,2.66,2400
11003,510054100,712,GROVE AVE,,Single Family,2 Story,B,Shingles,Hardwood,Heat Pump,1,2000,5,3,1,2,0,876,0,Partial Basement,Wood,2.00,1830
11004,510055000,711,ST CLAIR AVE,,Single Family,1 Story,B,Shingles,Hardwood,Baseboard,1,1968,5,2,0,1,0,0,0,No Basement,Brick Veneer,1.00,1100
11005,510055100,724,GROVE AVE,,Single Family-1 Conversion,2 Story,B,Metal,Hardwood,Hot Water Radiator,1,1935,7,4,0,2,0,806,,Full Basement,Stucco,2.00,1612
11006,510056000,1104,HAZEL ST,,Single Family,2 Story,B +,Shingles,Hardwood,Hot Water Radiator,1,1940,8,3,1,3,0,1264,,Full Basement,Brick Veneer,2.00,2126
11007,510057000,730,GROVE AVE,,Single Family-1 Conversion,2 Story,B,Metal,None,Hot Water Radiator,1,1922,15,5,1,3,0,451,0,Partial Basement,Brick Veneer,2.00,3445
11008,510058000,1012,HAZEL ST,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1939,6,3,0,3,0,1036,0,Partial Basement,Brick Veneer,1.50,1915
11009,510059000,0,HAZEL ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11010,510060000,711,GROVE AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1948,7,3,0,2,0,882,441,Full Basement,Brick Veneer,1.50,1263
11011,510061000,709,GROVE AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Heat Pump,1,1940,8,4,0,2,0,646,0,Full Basement,Composition,1.66,1565
11012,510062000,707,GROVE AVE,,Single Family,1 Story,B,Metal,Hardwood,Forced Air,0,1965,7,3,0,3,0,966,667,Full Basement,Brick Veneer,1.00,1446
11013,510063000,705,GROVE AVE,,Single Family,1.5 Story,C,Shingles,Hardwood,Hot Water Radiator,1,1946,7,4,0,2,0,1061,0,Full Basement,Aluminum,1.50,1354
11014,510064000,703,GROVE AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1946,6,2,0,2,0,0,0,No Basement,Aluminum,1.00,1496
11015,510065000,701,GROVE AVE,,Single Family,1 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1938,5,2,0,1,0,419,0,Partial Basement,Wood,1.00,839
11016,510066000,700,LOCUST AVE,,Single Family,2 Story,A,Slate,Other,Heat Pump,6,1920,6,3,0,3,0,0,0,No Basement,Aluminum,2.00,2900
11017,510067000,704,LOCUST AVE,,Single Family-1 Conversion,2 Story,B,Metal,Hardwood,Forced Air,0,1900,10,3,0,2,0,0,0,No Basement,Aluminum,2.00,2208
11018,510068000,708,LOCUST AVE,,Single Family,2 Story,B,Shingles,Hardwood,Gas Wall Unit,0,1900,8,3,0,1,0,0,0,No Basement,Asbestos,2.00,2148
11019,510069000,714,LOCUST AVE,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,2,1951,12,4,1,3,0,1340,1135,Full Basement,Brick Veneer,1.75,2510
11020,510070000,716,LOCUST AVE,,Single Family,2 Story,A,Shingles,Hardwood,Hot Water Radiator,0,1925,8,3,0,2,0,0,0,No Basement,Aluminum,2.00,2536
11021,510071000,722,LOCUST AVE,,Single Family,2 Story,B,Metal,Hardwood,Hot Water Radiator,3,1920,11,4,0,2,0,0,0,No Basement,Brick Veneer,2.00,3288
11022,510072000,724,LOCUST AVE,,Single Family,1 Story,B,Shingles,Hardwood,Heat Pump,1,1953,5,2,0,1,0,0,0,No Basement,Brick Veneer,1.00,1165
11023,510073000,734,LOCUST AVE,,Single Family,1.5 Sty (Avg),B -,Architectural Shingles,Hardwood,Hot Water Radiator,0,1905,9,4,0,2,0,,,No Basement,Brick/Masonry,1.5,2574
11024,510074000,810,LOCUST AVE,,Single Family,2 Story,A,Metal,Hardwood,Hot Water Radiator,9,1844,10,5,0,3,0,2056,1028,Full Basement,Brick Veneer,2.00,4181
11025,510074000,810,LOCUST AVE,,Single Family,1 Story,B,Shingles,None,Forced Air,0,1900,2,1,0,1,0,,,No Basement,Brick Veneer,1.00,295
11026,510075000,1029,HAZEL ST,,Single Family,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1930,9,3,1,2,0,339,0,Partial Basement,Brick Veneer,2.00,2357
11027,510077000,1033,HAZEL ST,,Single Family,1.5 Story,B,Metal,Hardwood,Hot Water Radiator,1,1930,7,3,0,3,0,375,0,Partial Basement,Brick Veneer,1.50,1535
11028,510078000,1107,HAZEL ST,,Single Family,2.5 Story,B +,Shingles,Hardwood,Hot Water Radiator,1,1930,8,4,1,2,0,355,,Cellar,Brick Veneer,2.50,2464
11029,510078000,1107,HAZEL ST,,Single Family,1 Story,B -,Metal,Hardwood,Radiant,0,1960,1,0,1,0,0,,,No Basement,Stucco,1.00,360
11030,510079000,1111,HAZEL ST,,Single Family,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1928,9,4,1,3,0,470,,Partial Basement,Brick Veneer,2.00,2110
11031,510080000,1115,HAZEL ST,,Single Family-1 Conversion,2 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1948,8,3,0,2,0,689,172,Partial Basement,Brick Veneer,2.00,1947
11032,510081000,807,ST CLAIR AVE,,Single Family,1 Story,C,Shingles,None,Gas Wall Unit,0,1950,4,2,0,1,0,0,0,No Basement,Concrete Block,1.00,582
11033,510082000,0,ST CLAIR AVE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
11034,510084000,811,ST CLAIR AVE,,Single Family-1 Conversion,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1947,9,5,0,2,0,0,0,No Basement,Wood,1.50,1734
