INCIDENT_ID,STREET_ADDRESS,IN_ZIP,LONGITUDE,LATITUDE,FIRE_TYPE,INCIDENT_DURATION_MIN,ALARM_DATE_TIME_AMERICA_NY,year parse,PROPERTY_LOSS_DOLLARS,PROPERTY_USE,FIRE_AREA_OF_ORIGIN,HEAT_SOURCE,ITEM_FIRST_IGNITED,CAUSE_OF_IGNITION,UNIT_1ST_ARRIVE,UNIT_1ST_RESP_TM_MIN,datetime,geometry,geocode_status_code,geocode_count,geocode_quality,geocode_address,geocode_geom,index,point_to_geocode_dist_m
2100347,1625 MERIDIAN ST,22902,-78.482487,38.012781,Structure Fire                                                                      ,236.8666666666656,2011-02-04 00:05:23,2011,70000.0,Multifamily dwelling,,,,,E5     ,6.366666666666672,2011-02-04 00:05:23,POINT (-78.48248700000001 38.012781),200.0,5.0,1.0,"330 15th Street Northwest, Charlottesville, Virginia 22903, United States",POINT (-78.498733 38.037066),1588.0,3050.321880715724
2100348,114 ROBERTSON AVE,22903,-78.513651,38.024383,Structure Fire                                                                      ,44.03333333333333,2011-02-04 09:36:09,2011,0.0,Multifamily dwelling,,,,,E6     ,4.783333333333392,2011-02-04 09:36:09,POINT (-78.513651 38.024383),200.0,5.0,1.0,"601 Preston Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.48551500000001 38.035691),1589.0,2771.370482362372
2100361,828 CHERRY AVE,22902,-78.494413,38.028724,Mobile property (vehicle) fire                                                      ,31.61666666666664,2011-02-05 17:58:29,2011,0.0,Street or road in commercial area,,,,,E7     ,3.0833333333333277,2011-02-05 17:58:29,POINT (-78.49441299999999 38.028724),200.0,5.0,1.0,"387 Hillsdale Dr, Charlottesville, Virginia 22901, United States",POINT (-78.48697 38.06254),1590.0,3810.6724720399375
2100399,,22903,-78.49047,38.00955,Natural vegetation fire                                                             ,7.41666666666672,2011-02-08 14:02:42,2011,0.0,Vehicle parking area,,Hot ember or ash,,Smoking,E7     ,2.6999999999999997,2011-02-08 14:02:42,POINT (-78.49047 38.00955),200.0,5.0,1.0,"224 14th Street Northwest, Charlottesville, Virginia 22903, United States",POINT (-78.49797 38.035744),1591.0,2981.684149090846
2100407,509 HARRIS RD,22902,-78.502645,38.014877,Structure Fire                                                                      ,30.683333333333373,2011-02-09 12:41:41,2011,7000.0,Multifamily dwelling,,,,,TRK01   ,3.683333333333376,2011-02-09 12:41:41,POINT (-78.502645 38.014877),200.0,5.0,1.0,"500 E Water St, Charlottesville, Virginia 22902, United States",POINT (-78.47842 38.02899),1592.0,2642.208263702316
2100419,800 PRESTON AVE,22901,-78.488171,38.036616,Mobile property (vehicle) fire                                                      ,61.40000000000002,2011-02-10 14:11:58,2011,16000.0,,,,,,BC1     ,2.6999999999999997,2011-02-10 14:11:58,POINT (-78.48817099999999 38.036616),200.0,5.0,1.0,"380 Emmet Street North, Charlottesville, Virginia 22903, United States",POINT (-78.50478200000001 38.043456),1593.0,1644.320700489913
2100435,100 9TH ST SW,22902,-78.493817,38.032322,Outside rubbish fire                                                                ,34.883333333333276,2011-02-12 00:25:22,2011,0.0,Railroad right of way                                                               ,,,,,E7     ,3.6,2011-02-12 00:25:22,POINT (-78.49381700000001 38.032322),200.0,5.0,1.0,"1155 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.50382500000001 38.012204),1594.0,2400.187636925634
2100445,800 CYNTHIANNA AVE,22901,-78.484139,38.039787,Outside rubbish fire                                                                ,30.26666666666664,2011-02-13 14:00:20,2011,0.0,"Day care, in residence, licensed",,,,,E2     ,4.583333333333377,2011-02-13 14:00:20,POINT (-78.484139 38.039787),200.0,5.0,1.0,"910 1st Street, Charlottesville, Virginia 22902, United States",POINT (-78.48645999999999 38.021458),1595.0,2045.0536259517903
2100455,608 WINE CELLAR CIR,22902,-78.47747,38.035767,Natural vegetation fire                                                             ,27.83333333333333,2011-02-14 13:46:53,2011,0.0,1 or 2 family dwelling,,Undetermined,,Undetermined,E5     ,3.7666666666666084,2011-02-14 13:46:53,POINT (-78.47747 38.035767),200.0,5.0,1.0,"313 2nd St SE, Charlottesville, Virginia 22902, United States",POINT (-78.48151 38.02912),1596.0,818.7916971341954
2100457,1150 5TH ST SW,22902,-78.502132,38.012485,Natural vegetation fire                                                             ,20.03333333333328,2011-02-14 13:55:47,2011,0.0,Graded and cared-for plots of land,,,,Undetermined,E7     ,3.9166666666666563,2011-02-14 13:55:47,POINT (-78.502132 38.012485),200.0,5.0,1.0,"220 Palatine Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.47976300000001 38.015051),1597.0,1985.2899730226138
2100459,1522 BROAD AVE,22902,-78.504992,38.025257,Mobile property (vehicle) fire                                                      ,13.216666666666608,2011-02-14 17:55:23,2011,0.0,"Residential street, road or residential driveway",,,,,E7     ,5.016666666666672,2011-02-14 17:55:23,POINT (-78.504992 38.025257),200.0,5.0,1.0,"744 Prospect Ave, Charlottesville, Virginia 22903, United States",POINT (-78.49515 38.02346),1598.0,887.0529806681112
2100462,520 CAROLINE AVE,22902,-78.463055,38.030934,Outside rubbish fire                                                                ,26.133333333333265,2011-02-14 21:37:14,2011,0.0,Vacant lot,,,,,A01     ,5.433333333333264,2011-02-14 21:37:14,POINT (-78.463055 38.030934),200.0,5.0,1.0,"1442 Rugby Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.482891 38.044996),1599.0,2338.9669840263095
2100469,1833 FENDALL AVE,22903,-78.499965,38.045192,Structure Fire                                                                      ,22.216666666666608,2011-02-15 16:44:56,2011,0.0,1 or 2 family dwelling,,,,,E1     ,4.26666666666672,2011-02-15 16:44:56,POINT (-78.499965 38.045192),200.0,5.0,1.0,"255 Stribling Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.523465 38.021721),1600.0,3323.8169206242965
2100487,,22903,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,11.949999999999985,2011-02-17 09:20:13,2011,800.0,"Residential street, road or residential driveway",,,,,E7     ,2.0666666666666877,2011-02-17 09:20:13,POINT (-78.49047 38.00955),200.0,5.0,1.0,"253 Stribling Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.52328 38.021815),1601.0,3187.2147684049573
2100492,1185 SEMINOLE TRL,22901,-78.485932,38.068086,Natural vegetation fire                                                             ,14.866666666666704,2011-02-17 16:59:57,2011,0.0,Graded and cared-for plots of land,,,,Undetermined,E1     ,8.750000000000016,2011-02-17 16:59:57,POINT (-78.48593200000001 38.068086),200.0,5.0,1.0,"1607 6th Street Southeast, Charlottesville, Virginia 22902, United States",POINT (-78.485794 38.018043),1602.0,5555.758941157091
2100515,1311 ROSE HILL DR,22903,-78.483441,38.047947,Natural vegetation fire                                                             ,23.499999999999936,2011-02-19 02:12:28,2011,0.0,"Street, other",,,,Undetermined,E1     ,4.549999999999968,2011-02-19 02:12:28,POINT (-78.483441 38.047947),200.0,5.0,1.0,"1000 1st Street, Charlottesville, Virginia 22902, United States",POINT (-78.48688300000001 38.020469),1603.0,3065.524693118793
2100520,501 5TH ST SW,22902,-78.489894,38.027484,Natural vegetation fire                                                             ,8.566666666666704,2011-02-19 13:29:32,2011,0.0,Playground,,,,Undetermined,E7     ,2.7833333333333763,2011-02-19 13:29:32,POINT (-78.48989400000001 38.027484),200.0,5.0,1.0,"810 West Main Street, Charlottesville, Virginia 22903, United States",POINT (-78.49194900000001 38.031426),1604.0,473.3828500023414
2100521,811 VILLAGE RD,22902,-78.500517,38.017602,Natural vegetation fire                                                             ,22.883333333333326,2011-02-19 14:24:40,2011,0.0,Graded and cared-for plots of land,,,,Undetermined,E7     ,6.500000000000016,2011-02-19 14:24:40,POINT (-78.500517 38.017602),200.0,5.0,1.0,"600 Ridge Street, Charlottesville, Virginia 22902, United States",POINT (-78.490483 38.023587),1605.0,1103.6603506970253
2100530,313 2ND ST SE,22901,-78.481626,38.028847,Natural vegetation fire                                                             ,8.383333333333391,2011-02-20 00:01:08,2011,0.0,Railroad right of way                                                               ,,,,Smoking,E5     ,4.850000000000064,2011-02-20 00:01:08,POINT (-78.48162600000001 38.028847),200.0,5.0,1.0,"704 Franklin Street, Charlottesville, Virginia 22902, United States",POINT (-78.466048 38.019189),1606.0,1738.2007259491504
2100538,1600 6TH ST SE,22902,-78.486532,38.016944,Natural vegetation fire                                                             ,10.533333333333312,2011-02-20 19:49:43,2011,0.0,Playground,,Undetermined,,Incendiary,E5     ,2.5499999999999523,2011-02-20 19:49:43,POINT (-78.486532 38.016944),200.0,5.0,1.0,"1311 Wertland Street, Charlottesville, Virginia 22903, United States",POINT (-78.49867500000001 38.03475),1607.0,2246.0891915515494
2100591,,22902,-78.49047,38.00955,Outside rubbish fire                                                                ,9.083333333333377,2011-02-25 11:10:37,2011,0.0,"Outside or special property, other",,,,,E2     ,5.783333333333328,2011-02-25 11:10:37,POINT (-78.49047 38.00955),200.0,5.0,1.0,"512 West Main Street, Charlottesville, Virginia 22903, United States",POINT (-78.488354 38.030907),1608.0,2378.3015866168416
2100611,1621 MEADOWBROOK HEIGHTS RD,22901,-78.481614,38.05713,Special outside fire                                                                ,380.49999999999983,2011-02-25 16:09:34,2011,600.0,"Residential street, road or residential driveway",,,,Equipment,E1     ,6.733333333333296,2011-02-25 16:09:34,POINT (-78.48161399999999 38.05713),200.0,5.0,1.0,"410 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.480507 38.027706),1610.0,3268.088717395915
2100626,106 ERIC PL,22902,-78.502065,38.018554,Structure Fire                                                                      ,31.0666666666667,2011-02-26 20:56:07,2011,500.0,1 or 2 family dwelling,,,,,E5     ,6.283333333333296,2011-02-26 20:56:07,POINT (-78.502065 38.018554),200.0,5.0,1.0,"707 Page Street, Charlottesville, Virginia 22903, United States",POINT (-78.48939 38.033986),1611.0,2043.0792719681315
2100640,1607 6TH ST SE,22902,-78.486433,38.017284,Outside rubbish fire                                                                ,60.54999999999998,2011-02-27 20:44:21,2011,0.0,Playground,,,,,E7     ,5.266666666666656,2011-02-27 20:44:21,POINT (-78.48643300000001 38.017284),200.0,5.0,1.0,"920 1st Street, Charlottesville, Virginia 22902, United States",POINT (-78.485601 38.021496),1612.0,473.28703525303223
2100677,603 13TH ST NW,22902,-78.494977,38.040288,Structure Fire                                                                      ,186.49999999999872,2011-03-03 03:20:52,2011,51194.0,1 or 2 family dwelling,,,,,E7     ,5.449999999999968,2011-03-03 03:20:52,POINT (-78.49497700000001 38.040288),200.0,5.0,1.0,"402 Dice Street, Charlottesville, Virginia 22903, United States",POINT (-78.487933 38.028324),1613.0,1465.1866062694507
2100729,760 PROSPECT AVE,22903,-78.494872,38.023853,Structure Fire                                                                      ,34.2,2011-03-07 17:58:53,2011,1000.0,Multifamily dwelling,,,,,E7     ,4.1333333333333755,2011-03-07 17:58:53,POINT (-78.494872 38.023853),200.0,5.0,1.0,"829 Hardy Drive, Charlottesville, Virginia 22903, United States",POINT (-78.492417 38.034059),1614.0,1153.3850947249139
2100744,300 PRESTON AVE,22901,-78.48343,38.032943,Mobile property (vehicle) fire                                                      ,6.549999999999983,2011-03-09 13:39:27,2011,0.0,,,,,,E5     ,3.116666666666736,2011-03-09 13:39:27,POINT (-78.48343 38.032943),200.0,5.0,1.0,"1411 Monticello Road, Charlottesville, Virginia 22902, United States",POINT (-78.47326700000001 38.018728),1615.0,1813.0383168115802
2100750,1109 HOLMES AVE,22901,-78.461919,38.045254,Mobile property (vehicle) fire                                                      ,43.01666666666669,2011-03-09 23:33:20,2011,1500.0,,,,,,E1     ,6.399999999999936,2011-03-09 23:33:20,POINT (-78.46191899999999 38.045254),200.0,5.0,1.0,"203 Monte Vista Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.514234 38.016303),1616.0,5606.68127437459
2100752,1000 BIRDWOOD RD,22901,-78.478481,38.043495,Structure Fire                                                                      ,29.183333333333326,2011-03-10 09:45:43,2011,100.0,"Schools, non-adult",,,,,E7     ,5.983333333333344,2011-03-10 09:45:43,POINT (-78.478481 38.043495),200.0,5.0,1.0,"1600 Gordon Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.499127 38.039152),1617.0,1875.7572613709274
2100765,100 TRIPPER CT,22901,-78.485067,38.041533,Special outside fire                                                                ,6.8833333333333435,2011-03-11 17:07:32,2011,0.0,"Street, other",,,,Open/outdoor fire,E2     ,4.083333333333265,2011-03-11 17:07:32,POINT (-78.485067 38.041533),200.0,5.0,1.0,"1018 West Main Street, Charlottesville, Virginia 22903, United States",POINT (-78.495587 38.032577),1618.0,1357.1498351796752
2100799,824 HARDY DR,22902,-78.49112,38.033331,Outside rubbish fire                                                                ,17.716666666666608,2011-03-16 09:36:43,2011,0.0,"Residential street, road or residential driveway",,,,,E5     ,4.73333333333328,2011-03-16 09:36:43,POINT (-78.49112 38.033331),200.0,5.0,1.0,"108 Clarke Court, Charlottesville, Virginia 22903, United States",POINT (-78.515146 38.027361),1619.0,2211.451783555463
2100808,1317 E MARKET ST,22903,-78.47413,38.029131,Structure Fire                                                                      ,25.73333333333338,2011-03-16 20:21:53,2011,2.0,1 or 2 family dwelling,,,,,E7     ,5.049999999999936,2011-03-16 20:21:53,POINT (-78.47413 38.029131),200.0,5.0,1.0,"100 Ridge Street, Charlottesville, Virginia 22902, United States",POINT (-78.484714 38.029947),1620.0,933.8387912446874
2100810,200 W SOUTH ST,22903,-78.482969,38.029586,Outside rubbish fire                                                                ,18.866666666666735,2011-03-17 01:32:59,2011,0.0,Construction site,,,,,E7     ,3.5333333333333283,2011-03-17 01:32:59,POINT (-78.482969 38.029586),200.0,5.0,1.0,"507 16th Street Northwest, Charlottesville, Virginia 22903, United States",POINT (-78.49876500000001 38.040612),1621.0,1849.9236395564935
2100827,515 STEWART ST,22902,-78.46507,38.031541,Structure Fire                                                                      ,66.44999999999996,2011-03-18 08:52:46,2011,7000.0,"Motor vehicle or boat sales, services, repair",,,,,E5     ,4.900000000000032,2011-03-18 08:52:46,POINT (-78.46507 38.031541),200.0,5.0,1.0,"1904 Emmet Street North, Charlottesville, Virginia 22901, United States",POINT (-78.491698 38.059784),1622.0,3911.13902911485
2100891,1536 RUGBY RD,22901,-78.489569,38.055019,Structure Fire                                                                      ,49.26666666666672,2011-03-23 21:07:52,2011,0.0,"Sorority house, fraternity house",,,,,E1     ,6.549999999999984,2011-03-23 21:07:52,POINT (-78.489569 38.055019),200.0,5.0,1.0,"816 Montrose Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.47805700000001 38.020565),1623.0,3956.369027110492
2100926,1920 SWANSON DR,22901,-78.493014,38.063231,Structure Fire                                                                      ,36.94999999999997,2011-03-26 07:14:19,2011,1050.0,Multifamily dwelling,,,,,E1     ,3.950000000000064,2011-03-26 07:14:19,POINT (-78.493014 38.063231),200.0,5.0,1.0,"402 Park St, Charlottesville, Virginia 22902, United States",POINT (-78.47638000000001 38.0324),1625.0,3721.354879538701
2100931,1001 SHERIDAN AVE,22901,-78.465128,38.042129,Natural vegetation fire                                                             ,14.449999999999967,2011-03-26 18:33:09,2011,0.0,"Outside or special property, other",,Undetermined,,Undetermined,E1     ,4.783333333333392,2011-03-26 18:33:09,POINT (-78.46512800000001 38.042129),200.0,5.0,1.0,"422 East Main Street, Charlottesville, Virginia 22902, United States",POINT (-78.478694 38.02966),1626.0,1826.27181403074
2100942,1521 OXFORD RD,22902,-78.485319,38.047283,Structure Fire                                                                      ,71.30000000000001,2011-03-27 15:50:14,2011,0.0,1 or 2 family dwelling,,,,,E2     ,4.299999999999984,2011-03-27 15:50:14,POINT (-78.485319 38.047283),200.0,5.0,1.0,"1804 Hydraulic Road, Charlottesville, Virginia 22901, United States",POINT (-78.49135099999999 38.060858),1627.0,1597.4078318661316
2100948,832 CHERRY AVE,22902,-78.494849,38.028835,Mobile property (vehicle) fire                                                      ,30.466666666666654,2011-03-28 02:22:34,2011,0.0,Street or road in commercial area,,,,,E7     ,3.7166666666666397,2011-03-28 02:22:34,POINT (-78.494849 38.028835),200.0,5.0,1.0,"925 E Jefferson St, Charlottesville, Virginia 22902, United States",POINT (-78.4853 38.02756),1628.0,850.4196304550562
2100962,526 MEADE AVE,22901,-78.464142,38.031367,Outside rubbish fire                                                                ,16.666666666666703,2011-03-29 01:19:15,2011,20.0,1 or 2 family dwelling,,,,,E2     ,5.249999999999952,2011-03-29 01:19:15,POINT (-78.464142 38.031367),200.0,5.0,1.0,"1220 River Vista Avenue, Charlottesville, Virginia 22901, United States",POINT (-78.461197 38.037483),1629.0,726.5790381889171
2101030,1518 ROSA TER,22902,-78.486504,38.018826,Special outside fire                                                                ,86.16666666666671,2011-04-04 13:56:42,2011,700.0,"Outbuilding, protective shelter",,,,,E5     ,3.950000000000064,2011-04-04 13:56:42,POINT (-78.486504 38.018826),200.0,5.0,1.0,"1017 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.495487 38.020083),1630.0,801.1932266520984
2101031,2112 JEFFERSON PARK,22901,-78.514618,38.025918,Natural vegetation fire                                                             ,9.800000000000065,2011-04-04 14:48:51,2011,0.0,"Outside or special property, other",,,,"Debris, vegetation burn",E1     ,5.683333333333392,2011-04-04 14:48:51,POINT (-78.514618 38.025918),200.0,5.0,1.0,"910 1st Street, Charlottesville, Virginia 22902, United States",POINT (-78.48645999999999 38.021458),1631.0,2521.9514416395514
2101035,1150 5TH ST SW,22903,-78.502132,38.012485,Natural vegetation fire                                                             ,85.6666666666666,2011-04-04 15:57:49,2011,0.0,Graded and cared-for plots of land,,,,Undetermined,E7     ,5.433333333333264,2011-04-04 15:57:49,POINT (-78.502132 38.012485),200.0,5.0,1.0,"1702 Market Street East, Charlottesville, Virginia 22902, United States",POINT (-78.459487 38.022922),1632.0,3920.6081588115685
2101046,200 W SOUTH ST,22902,-78.482969,38.029586,Natural vegetation fire                                                             ,14.783333333333326,2011-04-05 03:10:43,2011,0.0,Vehicle parking area,,,,Undetermined,E5     ,5.6333333333332805,2011-04-05 03:10:43,POINT (-78.482969 38.029586),200.0,5.0,1.0,"1207 Grove Street, Charlottesville, Virginia 22903, United States",POINT (-78.50198399999999 38.028889),1633.0,1671.5911360256607
2101057,1150 RIVER RD,22902,-78.456715,38.038385,Structure Fire                                                                      ,267.84999999999934,2011-04-05 18:20:45,2011,150000.0,"Manufacturing, processing",,,,,E1     ,4.966666666666704,2011-04-05 18:20:45,POINT (-78.456715 38.038385),200.0,5.0,1.0,"918 1st Street, Charlottesville, Virginia 22902, United States",POINT (-78.48554300000001 38.021726),1634.0,3135.1550151925317
2101058,421 MOSELEY DR,22902,-78.507252,38.01771,Structure Fire                                                                      ,42.34999999999997,2011-04-05 21:42:24,2011,0.0,Multifamily dwelling,,,,,TRK02   ,4.799999999999952,2011-04-05 21:42:24,POINT (-78.50725199999999 38.01771),200.0,5.0,1.0,"1242 Cedars Court, Charlottesville, Virginia 22903, United States",POINT (-78.49959699999999 38.056962),1635.0,4409.22695968914
2101060,300 4TH ST SE,22902,-78.479891,38.028744,Outside rubbish fire                                                                ,8.366666666666688,2011-04-05 23:25:38,2011,250.0,Multifamily dwelling,,,,,E5     ,4.6666666666666075,2011-04-05 23:25:38,POINT (-78.47989099999999 38.028744),200.0,5.0,1.0,"2033 Ivy Road, Charlottesville, Virginia 22903, United States",POINT (-78.510812 38.042615),1636.0,3121.391522500728
2101099,1423 KENWOOD LN,22901,-78.473797,38.055689,Structure Fire                                                                      ,73.81666666666669,2011-04-09 20:50:02,2011,0.0,1 or 2 family dwelling,,,,,E1     ,4.71666666666672,2011-04-09 20:50:02,POINT (-78.473797 38.055689),200.0,5.0,1.0,"964 Rockcreek Road, Charlottesville, Virginia 22903, United States",POINT (-78.496621 38.019343),1637.0,4505.374485631071
2101140,408 GARRETT ST,22902,-78.480237,38.027882,Structure Fire                                                                      ,140.8333333333333,2011-04-13 18:06:41,2011,17000.0,1 or 2 family dwelling,,,,,E7     ,2.633333333333328,2011-04-13 18:06:41,POINT (-78.480237 38.027882),200.0,5.0,1.0,"1248 Emmet Street North, Charlottesville, Virginia 22903, United States",POINT (-78.497179 38.054578),1638.0,3316.118981646433
2101181,515 E WATER ST,22902,-78.478177,38.028921,Structure Fire                                                                      ,23.166666666666718,2011-04-17 14:12:00,2011,0.0,Restaurant or cafeteria,,,,,E5     ,2.966666666666688,2011-04-17 14:12:00,POINT (-78.478177 38.028921),200.0,5.0,1.0,"1215 Avon Street, Charlottesville, Virginia 22902, United States",POINT (-78.482591 38.019976),1639.0,1066.0449151311345
2101226,308 6TH ST SW,22902,-78.489725,38.028985,Fire in mobile property used as a fixed structure                                   ,32.73333333333336,2011-04-23 00:58:43,2011,0.0,Vacant lot,Construction/renovation area,Heat source: other,Undetermined,Cause undetermined after investigation,E7     ,4.549999999999968,2011-04-23 00:58:43,POINT (-78.48972500000001 38.028985),200.0,5.0,1.0,"408 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.480791 38.027921),1640.0,793.3916286568646
2101242,2108 JEFFERSON PARK,22902,-78.472976,38.030218,Structure Fire                                                                      ,23.400000000000002,2011-04-25 10:01:52,2011,100.0,Multifamily dwelling,,,,,E5     ,5.983333333333344,2011-04-25 10:01:52,POINT (-78.472976 38.030218),200.0,5.0,1.0,"2510 Hillwood Place, Charlottesville, Virginia 22901, United States",POINT (-78.47341299999999 38.06485),1641.0,3845.042519452893
2101251,415 GARRETT ST,22902,-78.480142,38.02799,Structure Fire                                                                      ,27.650000000000016,2011-04-26 14:32:27,2011,200.0,Multifamily dwelling,,,,,E7     ,3.399999999999984,2011-04-26 14:32:27,POINT (-78.480142 38.02799),200.0,5.0,1.0,"925 Charlton Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.48881299999999 38.03946),1642.0,1483.6628032770998
2101326,766 PROSPECT AVE,22902,-78.494929,38.023772,Structure Fire                                                                      ,93.05000000000005,2011-04-30 22:15:40,2011,0.0,Multifamily dwelling,,,,,TRK02   ,4.816666666666657,2011-04-30 22:15:40,POINT (-78.494929 38.023772),200.0,5.0,1.0,"107 1st St S, Charlottesville, Virginia 22902, United States",POINT (-78.48161 38.03076),1644.0,1403.539803536564
2101332,1500 MERIDIAN ST,22902,-78.481386,38.01547,Structure Fire                                                                      ,198.73333333333295,2011-05-01 02:21:39,2011,55000.0,Warehouse,,,,,E7     ,5.96666666666664,2011-05-01 02:21:39,POINT (-78.481386 38.01547),200.0,5.0,1.0,"1515 Broad Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.504779 38.025433),1645.0,2333.3175795508146
2101372,1400 MONTICELLO RD,22902,-78.472756,38.019316,Structure Fire                                                                      ,73.59999999999998,2011-05-04 15:17:30,2011,6000.0,1 or 2 family dwelling,,,,,BC1     ,4.016666666666736,2011-05-04 15:17:30,POINT (-78.472756 38.019316),200.0,5.0,1.0,"1503 Grove Road, Charlottesville, Virginia 22901, United States",POINT (-78.479382 38.054422),1646.0,3940.648989791753
2101385,524 E MAIN ST,22901,-78.47787,38.029616,Special outside fire                                                                ,6.900000000000047,2011-05-06 13:33:59,2011,0.0,"Residential street, road or residential driveway",,,,,E5     ,3.6,2011-05-06 13:33:59,POINT (-78.47787 38.029616),200.0,5.0,0.948,"1605 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.503798 38.032071),1647.0,2293.070347062591
2101387,413 5TH ST SW,22902,-78.489676,38.02776,Structure Fire                                                                      ,22.099999999999966,2011-05-06 16:10:08,2011,0.0,1 or 2 family dwelling,,,,,E7     ,3.283333333333344,2011-05-06 16:10:08,POINT (-78.489676 38.02776),200.0,5.0,1.0,"81 Hospital Drive, Charlottesville, Virginia 22908, United States",POINT (-78.501447 38.033941),1648.0,1240.6853217499622
2101407,325 BERRING ST,22901,-78.49477,38.06987,Mobile property (vehicle) fire                                                      ,7.850000000000015,2011-05-08 13:35:29,2011,0.0,"Residential street, road or residential driveway",,,,,E7     ,3.500000000000064,2011-05-08 13:35:29,POINT (-78.49477 38.06987),200.0,5.0,1.0,"409 Lane Road, Charlottesville, Virginia 22903, United States",POINT (-78.49985 38.030491),1649.0,4394.503430129741
2101410,106 RIVERBLUFF CIR,22902,-78.456274,38.028022,Structure Fire                                                                      ,39.58333333333329,2011-05-08 19:30:15,2011,0.0,1 or 2 family dwelling,,,,,BC3     ,7.3666666666666085,2011-05-08 19:30:15,POINT (-78.45627399999999 38.028022),200.0,5.0,1.0,"499 Seymour Road, Charlottesville, Virginia 22903, United States",POINT (-78.509518 38.049629),1650.0,5254.530358003382
2101416,212 HARRIS RD,22903,-78.506423,38.016162,Structure Fire                                                                      ,16.949999999999953,2011-05-09 14:51:20,2011,0.0,1 or 2 family dwelling,,,,,E7     ,4.450000000000032,2011-05-09 14:51:20,POINT (-78.506423 38.016162),200.0,5.0,1.0,"201 Sprigg Lane, Charlottesville, Virginia 22903, United States",POINT (-78.507137 38.03853),1651.0,2484.043549986055
2101422,,22902,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,74.13333333333335,2011-05-09 19:25:08,2011,0.0,"Street, other",,,,,E1     ,4.95,2011-05-09 19:25:08,POINT (-78.49047 38.00955),200.0,5.0,1.0,"110 Bayly Drive, Charlottesville, Virginia 22903, United States",POINT (-78.50390299999999 38.038829),1652.0,3457.9622970213213
2101469,810 HARRIS ST,22903,-78.482959,38.03748,Structure Fire                                                                      ,151.44999999999982,2011-05-14 17:17:02,2011,0.0,Warehouse,,,,,BC2     ,2.749999999999968,2011-05-14 17:17:02,POINT (-78.48295899999999 38.03748),200.0,5.0,0.605714,"7 West Pavilion, Charlottesville, Virginia 22903, United States",POINT (-78.504561 38.034659),1653.0,1922.4799914802338
2101494,1100 FORREST ST,22901,-78.483902,38.039725,Structure Fire                                                                      ,200.3666666666659,2011-05-17 08:28:36,2011,100.0,Outside material storage area,,,,,E6     ,1.6666666666666559,2011-05-17 08:28:36,POINT (-78.483902 38.039725),200.0,5.0,1.0,"1215 Lee Street, Charlottesville, Virginia 22908, United States",POINT (-78.49934500000001 38.031439),1654.0,1638.590887089742
2101525,2209 WAYNE AVE,22902,-78.49047,38.00955,Structure Fire                                                                      ,12.500000000000062,2011-05-20 19:07:13,2011,0.0,1 or 2 family dwelling,,,,,E2     ,4.183333333333344,2011-05-20 19:07:13,POINT (-78.49047 38.00955),200.0,5.0,1.0,"1215 Lee Street, Charlottesville, Virginia 22908, United States",POINT (-78.49934500000001 38.031439),1655.0,2552.029738944595
2101607,934 CHARLTON AVE,22902,-78.489663,38.03956,Structure Fire                                                                      ,139.59999999999994,2011-05-27 18:26:31,2011,11000.0,1 or 2 family dwelling,,,,,E5     ,4.433333333333327,2011-05-27 18:26:31,POINT (-78.48966299999999 38.03956),200.0,5.0,1.0,"1815 Stadium Road, Charlottesville, Virginia 22903, United States",POINT (-78.513347 38.030794),1656.0,2296.0736168285666
2101626,420 MAIN ST E,22902,-78.47869,38.029869,Structure Fire                                                                      ,179.64999999999935,2011-05-29 12:41:34,2011,6500.0,Multifamily dwelling,,,,,E5     ,2.633333333333328,2011-05-29 12:41:34,POINT (-78.47869 38.029869),200.0,5.0,0.605714,"7 West Pavilion, Charlottesville, Virginia 22903, United States",POINT (-78.504561 38.034659),1657.0,2333.175339051454
2101646,301 15TH ST NW,22902,-78.498981,38.037164,Outside rubbish fire                                                                ,26.9833333333333,2011-05-30 23:03:27,2011,0.0,Multifamily dwelling,,,,,E5     ,5.166666666666719,2011-05-30 23:03:27,POINT (-78.498981 38.037164),200.0,5.0,1.0,"1321 Lee Street, Charlottesville, Virginia 22903, United States",POINT (-78.499923 38.033328),1658.0,433.8255984332909
